['38184', 'NIFTY-Apr2024-20550-PE', '2024-04-18 14:30:00', '20550', 'PE', [0.8, 0.75, 0.65, 0.65, 0.65, 0.6, 0.6, 0.65, 0.6, 0.65, 0.55, 0.55, 0.5, 0.45, 0.45, 0.5, 0.55, 0.55, 0.4, 0.45, 0.4, 0.35, 0.4, 0.3]]
['38185', 'NIFTY-Apr2024-20600-CE', '2024-04-18 14:30:00', '20600', 'CE', [1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0, 1570.0]]
['38186', 'NIFTY-Apr2024-20600-PE', '2024-04-18 14:30:00', '20600', 'PE', [0.95, 0.95, 0.8, 0.7, 0.75, 0.7, 0.7, 0.7, 0.7, 0.8, 0.7, 0.7, 0.7, 0.6, 0.6, 0.55, 0.65, 0.6, 0.55, 0.55, 0.45, 0.4, 0.4, 0.35]]
['38966', 'NIFTY-Apr2024-20650-CE', '2024-04-18 14:30:00', '20650', 'CE', [1508.0, 1508.0, 1508.0, 1508.0, 1508.0, 1508.0, 1508.0, 1508.0, 1508.0, 1497.0, 1497.0, 1475.0, 1518.0, 1518.0, 1505.5, 1505.5, 1505.5, 1505.5, 1505.5, 1505.5, 1505.5, 1505.5, 1505.5, 1505.5]]
['38971', 'NIFTY-Apr2024-20650-PE', '2024-04-18 14:30:00', '20650', 'PE', [1.05, 0.9, 0.8, 0.8, 0.75, 0.75, 0.75, 0.85, 0.85, 0.85, 0.7, 0.65, 0.7, 0.65, 0.6, 0.7, 0.7, 0.7, 0.6, 0.6, 0.6, 0.4, 0.5, 0.35]]
['38972', 'NIFTY-Apr2024-20700-CE', '2024-04-18 14:30:00', '20700', 'CE', [1487.85, 1487.85, 1487.85, 1487.85, 1487.85, 1487.85, 1487.85, 1487.85, 1487.85, 1487.85, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1455.0, 1472.0, 1470.02]]
['38973', 'NIFTY-Apr2024-20700-PE', '2024-04-18 14:30:00', '20700', 'PE', [1.05, 1.0, 0.8, 0.75, 0.75, 0.75, 0.7, 0.75, 0.8, 0.8, 0.7, 0.65, 0.65, 0.6, 0.6, 0.6, 0.65, 0.7, 0.6, 0.65, 0.5, 0.4, 0.5, 0.35]]
['38974', 'NIFTY-Apr2024-20750-CE', '2024-04-18 14:30:00', '20750', 'CE', [1418.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.0, 1405.93, 1405.93, 1405.93, 1405.93, 1405.93, 1405.93, 1405.93, 1405.93, 1405.93, 1405.93]]
['38975', 'NIFTY-Apr2024-20750-PE', '2024-04-18 14:30:00', '20750', 'PE', [1.05, 1.0, 0.8, 0.8, 0.8, 0.7, 0.75, 0.9, 0.85, 0.9, 0.7, 0.7, 0.7, 0.7, 0.6, 0.7, 0.75, 0.7, 0.6, 0.65, 0.55, 0.4, 0.5, 0.4]]
['38976', 'NIFTY-Apr2024-20800-CE', '2024-04-18 14:30:00', '20800', 'CE', [1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0, 1347.0]]
['38977', 'NIFTY-Apr2024-20800-PE', '2024-04-18 14:30:00', '20800', 'PE', [1.15, 1.0, 0.8, 0.75, 0.8, 0.8, 0.7, 0.8, 0.85, 0.85, 0.7, 0.7, 0.65, 0.6, 0.6, 0.65, 0.7, 0.7, 0.65, 0.75, 0.55, 0.4, 0.5, 0.35]]
['38978', 'NIFTY-Apr2024-20850-CE', '2024-04-18 14:30:00', '20850', 'CE', [1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0, 1271.0]]
['38979', 'NIFTY-Apr2024-20850-PE', '2024-04-18 14:30:00', '20850', 'PE', [1.15, 1.05, 0.9, 0.95, 0.9, 0.85, 0.85, 0.95, 0.9, 1.0, 0.75, 0.8, 0.75, 0.75, 0.55, 0.7, 0.75, 0.75, 0.65, 0.65, 0.55, 0.4, 0.45, 0.45]]
['38983', 'NIFTY-Apr2024-20900-PE', '2024-04-18 14:30:00', '20900', 'PE', [1.2, 1.05, 0.95, 0.85, 0.9, 0.8, 0.8, 0.9, 0.9, 0.95, 0.75, 0.75, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.7, 0.65, 0.6, 0.45, 0.5, 0.45]]
['39762', 'NIFTY-Apr2024-20950-PE', '2024-04-18 14:30:00', '20950', 'PE', [1.25, 1.05, 0.85, 0.85, 0.9, 0.85, 0.9, 1.0, 1.0, 1.0, 0.8, 0.8, 0.75, 0.75, 0.7, 0.85, 0.85, 0.85, 0.75, 0.75, 0.55, 0.45, 0.5, 0.5]]
['39775', 'NIFTY-Apr2024-21000-CE', '2024-04-18 14:30:00', '21000', 'CE', [1192.0, 1173.3, 1205.0, 1165.5, 1165.5, 1165.5, 1190.4, 1185.0, 1185.0, 1160.0, 1150.0, 1135.0, 1120.0, 1137.85, 1100.0, 1090.0, 1130.0, 1128.0, 1145.0, 1115.0, 1126.0, 1123.2, 1166.15, 1180.85]]
['39776', 'NIFTY-Apr2024-21000-PE', '2024-04-18 14:30:00', '21000', 'PE', [1.4, 1.3, 1.1, 0.95, 0.9, 1.0, 1.05, 1.1, 1.0, 1.05, 0.95, 0.95, 0.9, 0.85, 0.95, 1.0, 1.0, 0.9, 0.95, 0.75, 0.6, 0.55, 0.6, 0.7]]
