2024-05-02 09:57:45.733195 - securitiesToTrade --> [(8, '869808'), (8, '870766'), (2, '36610'), (2, '36622'), (2, '36752'), (2, '36801'), (2, '43771'), (2, '43797'), (2, '41302'), (2, '41312'), (8, '869576'), (8, '869631')]


2024-05-02 10:15:55.664172 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '497.30', 'LTT': '10:15:55'}

2024-05-02 10:15:55.939136 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.55', 'LTT': '10:15:56'}

2024-05-02 10:15:56.305841 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '107.30', 'LTT': '10:15:56'}

2024-05-02 10:15:56.638739 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.75', 'LTT': '10:15:56'}

2024-05-02 10:15:56.673720 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '498.50', 'LTT': '10:15:56'}

2024-05-02 10:15:56.681757 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '452.20', 'LTT': '10:15:56'}

2024-05-02 10:15:56.840712 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '293.60', 'LTT': '10:15:56'}

2024-05-02 10:15:56.915291 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.55', 'LTT': '10:15:57'}

2024-05-02 10:15:56.939106 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '412.40', 'LTT': '10:15:57'}

2024-05-02 10:15:57.427267 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.85', 'LTT': '10:15:56'}

2024-05-02 10:15:57.427267 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '107.50', 'LTT': '10:15:57'}

2024-05-02 10:15:57.655736 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '292.90', 'LTT': '10:15:57'}

2024-05-02 10:15:57.682729 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '498.60', 'LTT': '10:15:57'}

2024-05-02 10:15:57.841607 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.75', 'LTT': '10:15:57'}

2024-05-02 10:15:57.866501 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '163.95', 'LTT': '10:15:57'}

2024-05-02 10:15:57.890974 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '291.60', 'LTT': '10:15:57'}

2024-05-02 10:15:57.940820 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '411.55', 'LTT': '10:15:58'}

2024-05-02 10:15:58.091428 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.30', 'LTT': '10:15:58'}

2024-05-02 10:15:58.247073 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '108.60', 'LTT': '10:15:58'}

2024-05-02 10:15:58.432945 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.90', 'LTT': '10:15:58'}

2024-05-02 10:15:58.631136 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36610, 'LTP': '90.65', 'LTT': '10:15:57'}

2024-05-02 10:15:58.679142 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '499.15', 'LTT': '10:15:58'}

2024-05-02 10:15:58.699638 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '291.55', 'LTT': '10:15:58'}

2024-05-02 10:15:58.867507 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.75', 'LTT': '10:15:58'}

2024-05-02 10:15:58.899830 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '57.95', 'LTT': '10:15:59'}

2024-05-02 10:15:58.939861 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '411.05', 'LTT': '10:15:59'}

2024-05-02 10:15:59.426552 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.80', 'LTT': '10:15:59'}

2024-05-02 10:15:59.426552 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '108.40', 'LTT': '10:15:59'}

2024-05-02 10:15:59.469649 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '166.35', 'LTT': '10:15:59'}

2024-05-02 10:15:59.769707 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '291.00', 'LTT': '10:15:59'}

2024-05-02 10:15:59.858032 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '453.90', 'LTT': '10:15:59'}

2024-05-02 10:15:59.882099 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '501.05', 'LTT': '10:16:00'}

2024-05-02 10:15:59.930892 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '57.60', 'LTT': '10:16:00'}

2024-05-02 10:15:59.941693 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '410.40', 'LTT': '10:16:00'}

2024-05-02 10:16:00.016331 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '290.60', 'LTT': '10:16:00'}

2024-05-02 10:16:00.245420 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '108.40', 'LTT': '10:16:00'}

2024-05-02 10:16:00.427137 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.35', 'LTT': '10:16:00'}

2024-05-02 10:16:00.897653 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '57.75', 'LTT': '10:16:01'}

2024-05-02 10:16:01.027286 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '408.25', 'LTT': '10:16:01'}

2024-05-02 10:16:01.080454 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '500.10', 'LTT': '10:16:01'}

2024-05-02 10:16:01.266308 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '166.20', 'LTT': '10:16:01'}

2024-05-02 10:16:01.444301 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.25', 'LTT': '10:16:00'}

2024-05-02 10:16:01.712896 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '452.20', 'LTT': '10:16:01'}

2024-05-02 10:16:01.911498 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.25', 'LTT': '10:16:02'}

2024-05-02 10:16:01.971234 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '408.95', 'LTT': '10:16:02'}

2024-05-02 10:16:02.044216 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '452.20', 'LTT': '10:16:02'}

2024-05-02 10:16:02.092222 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '500.85', 'LTT': '10:16:02'}

2024-05-02 10:16:02.111036 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '293.15', 'LTT': '10:16:02'}

2024-05-02 10:16:02.436585 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.90', 'LTT': '10:16:02'}

2024-05-02 10:16:02.452590 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '107.45', 'LTT': '10:16:02'}

2024-05-02 10:16:02.765794 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '449.30', 'LTT': '10:16:02'}

2024-05-02 10:16:02.895693 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '164.50', 'LTT': '10:16:02'}

2024-05-02 10:16:02.918277 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.35', 'LTT': '10:16:03'}

2024-05-02 10:16:02.941736 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '409.50', 'LTT': '10:16:03'}

2024-05-02 10:16:03.080420 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '500.25', 'LTT': '10:16:03'}

2024-05-02 10:16:03.155082 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '294.00', 'LTT': '10:16:03'}

2024-05-02 10:16:03.237267 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '107.65', 'LTT': '10:16:03'}

2024-05-02 10:16:03.432122 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '168.25', 'LTT': '10:16:03'}

2024-05-02 10:16:03.828626 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '449.25', 'LTT': '10:16:03'}

2024-05-02 10:16:03.847846 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.15', 'LTT': '10:16:04'}

2024-05-02 10:16:03.936648 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '409.55', 'LTT': '10:16:03'}

2024-05-02 10:16:03.963632 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '294.30', 'LTT': '10:16:03'}

2024-05-02 10:16:04.095656 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '500.55', 'LTT': '10:16:04'}

2024-05-02 10:16:04.111650 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.30', 'LTT': '10:16:04'}

2024-05-02 10:16:04.205043 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '293.10', 'LTT': '10:16:04'}

2024-05-02 10:16:04.237075 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '107.45', 'LTT': '10:16:04'}

2024-05-02 10:16:04.431750 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '168.00', 'LTT': '10:16:04'}

2024-05-02 10:16:04.500931 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '164.95', 'LTT': '10:16:04'}

2024-05-02 10:16:04.672464 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869808, 'LTP': '369.55', 'LTT': '10:16:04'}

2024-05-02 10:16:04.897872 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '448.95', 'LTT': '10:16:04'}

2024-05-02 10:16:04.916990 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.85', 'LTT': '10:16:05'}

2024-05-02 10:16:04.964691 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '409.05', 'LTT': '10:16:05'}

2024-05-02 10:16:05.248870 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '106.60', 'LTT': '10:16:05'}

2024-05-02 10:16:05.282347 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 870766, 'LTP': '402.00', 'LTT': '10:16:05'}

2024-05-02 10:16:05.450526 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '168.65', 'LTT': '10:16:05'}

2024-05-02 10:16:05.716057 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '496.20', 'LTT': '10:16:05'}

2024-05-02 10:16:05.732033 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869808, 'LTP': '363.85', 'LTT': '10:16:05'}

2024-05-02 10:16:05.903131 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '59.05', 'LTT': '10:16:06'}

2024-05-02 10:16:05.936993 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '411.35', 'LTT': '10:16:06'}

2024-05-02 10:16:05.954967 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '442.55', 'LTT': '10:16:05'}

2024-05-02 10:16:05.991798 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869808, 'LTP': '363.00', 'LTT': '10:16:06'}

2024-05-02 10:16:06.055783 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '297.05', 'LTT': '10:16:05'}

2024-05-02 10:16:06.244508 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '106.50', 'LTT': '10:16:06'}

2024-05-02 10:16:06.289750 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '163.05', 'LTT': '10:16:06'}

2024-05-02 10:16:06.355992 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 870766, 'LTP': '408.90', 'LTT': '10:16:05'}

2024-05-02 10:16:06.437144 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '169.35', 'LTT': '10:16:06'}

2024-05-02 10:16:06.692169 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '497.35', 'LTT': '10:16:06'}

2024-05-02 10:16:06.780847 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869808, 'LTP': '363.25', 'LTT': '10:16:06'}

2024-05-02 10:16:06.857038 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36610, 'LTP': '89.95', 'LTT': '10:16:05'}

2024-05-02 10:16:06.906573 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.65', 'LTT': '10:16:07'}

2024-05-02 10:16:06.951518 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '411.20', 'LTT': '10:16:07'}

2024-05-02 10:16:07.035358 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '447.10', 'LTT': '10:16:07'}

2024-05-02 10:16:07.106238 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '297.30', 'LTT': '10:16:06'}

2024-05-02 10:16:07.253989 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '107.10', 'LTT': '10:16:07'}

2024-05-02 10:16:07.274318 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '449.65', 'LTT': '10:16:07'}

2024-05-02 10:16:07.377429 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '295.75', 'LTT': '10:16:07'}

2024-05-02 10:16:07.450250 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '169.25', 'LTT': '10:16:07'}

2024-05-02 10:16:07.725266 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '497.85', 'LTT': '10:16:07'}

2024-05-02 10:16:07.892157 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '162.75', 'LTT': '10:16:08'}

2024-05-02 10:16:07.952494 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '411.50', 'LTT': '10:16:08'}

2024-05-02 10:16:08.093509 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '447.95', 'LTT': '10:16:07'}

2024-05-02 10:16:08.132106 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.00', 'LTT': '10:16:08'}

2024-05-02 10:16:08.175750 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '293.60', 'LTT': '10:16:08'}

2024-05-02 10:16:08.252163 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '108.20', 'LTT': '10:16:08'}

2024-05-02 10:16:08.409265 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '293.25', 'LTT': '10:16:08'}

2024-05-02 10:16:08.452096 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '168.95', 'LTT': '10:16:07'}

2024-05-02 10:16:08.653367 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.85', 'LTT': '10:16:08'}

2024-05-02 10:16:08.693743 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '496.90', 'LTT': '10:16:08'}

2024-05-02 10:16:08.918389 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '58.20', 'LTT': '10:16:09'}

2024-05-02 10:16:08.968458 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '411.45', 'LTT': '10:16:09'}

2024-05-02 10:16:09.241119 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '291.80', 'LTT': '10:16:09'}

2024-05-02 10:16:09.258163 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '108.00', 'LTT': '10:16:09'}

2024-05-02 10:16:09.449917 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '168.65', 'LTT': '10:16:09'}

2024-05-02 10:16:09.513441 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '163.50', 'LTT': '10:16:09'}

2024-05-02 10:16:09.718497 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '500.10', 'LTT': '10:16:09'}

2024-05-02 10:16:09.924538 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '57.85', 'LTT': '10:16:10'}

2024-05-02 10:16:10.038820 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '408.00', 'LTT': '10:16:10'}

2024-05-02 10:16:10.257536 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '290.40', 'LTT': '10:16:10'}

2024-05-02 10:16:10.443797 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '167.30', 'LTT': '10:16:10'}

2024-05-02 10:16:10.510639 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '290.40', 'LTT': '10:16:10'}

2024-05-02 10:16:11.003235 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '503.95', 'LTT': '10:16:11'}

2024-05-02 10:16:11.006151 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '404.65', 'LTT': '10:16:11'}

2024-05-02 10:16:11.038054 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869808, 'LTP': '371.50', 'LTT': '10:16:10'}

2024-05-02 10:16:11.121625 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '56.45', 'LTT': '10:16:11'}

2024-05-02 10:16:11.249528 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '459.00', 'LTT': '10:16:11'}

2024-05-02 10:16:11.289836 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '166.35', 'LTT': '10:16:11'}

2024-05-02 10:16:11.305838 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '288.95', 'LTT': '10:16:11'}

2024-05-02 10:16:11.458537 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '166.25', 'LTT': '10:16:11'}

2024-05-02 10:16:11.512104 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '457.95', 'LTT': '10:16:11'}

2024-05-02 10:16:11.689030 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '504.50', 'LTT': '10:16:11'}

2024-05-02 10:16:11.888015 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36610, 'LTP': '90.55', 'LTT': '10:16:11'}

2024-05-02 10:16:12.145282 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '55.85', 'LTT': '10:16:12'}

2024-05-02 10:16:12.156254 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '403.40', 'LTT': '10:16:12'}

2024-05-02 10:16:12.245814 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '111.00', 'LTT': '10:16:12'}

2024-05-02 10:16:12.355398 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '288.10', 'LTT': '10:16:12'}

2024-05-02 10:16:12.466030 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '165.60', 'LTT': '10:16:12'}

2024-05-02 10:16:12.578046 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '460.00', 'LTT': '10:16:12'}

2024-05-02 10:16:12.610045 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '287.55', 'LTT': '10:16:12'}

2024-05-02 10:16:12.665524 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 870766, 'LTP': '399.50', 'LTT': '10:16:12'}

2024-05-02 10:16:12.698573 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '507.85', 'LTT': '10:16:12'}

2024-05-02 10:16:12.896897 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '166.65', 'LTT': '10:16:12'}

2024-05-02 10:16:13.165850 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '402.05', 'LTT': '10:16:13'}

2024-05-02 10:16:13.256048 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '112.15', 'LTT': '10:16:13'}

2024-05-02 10:16:13.322803 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '54.90', 'LTT': '10:16:13'}

2024-05-02 10:16:13.370330 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '460.95', 'LTT': '10:16:13'}

2024-05-02 10:16:13.408171 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '286.40', 'LTT': '10:16:13'}

2024-05-02 10:16:13.441601 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '165.95', 'LTT': '10:16:12'}

2024-05-02 10:16:13.675558 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '286.95', 'LTT': '10:16:13'}

2024-05-02 10:16:13.716549 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '506.85', 'LTT': '10:16:13'}

2024-05-02 10:16:13.716549 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 870766, 'LTP': '394.40', 'LTT': '10:16:13'}

2024-05-02 10:16:13.922416 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '55.30', 'LTT': '10:16:14'}

2024-05-02 10:16:14.246810 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '111.65', 'LTT': '10:16:14'}

2024-05-02 10:16:14.374855 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '401.35', 'LTT': '10:16:14'}

2024-05-02 10:16:14.433188 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '459.30', 'LTT': '10:16:14'}

2024-05-02 10:16:14.441211 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '165.70', 'LTT': '10:16:14'}

2024-05-02 10:16:14.463791 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '286.30', 'LTT': '10:16:14'}

2024-05-02 10:16:14.508267 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '167.05', 'LTT': '10:16:14'}

2024-05-02 10:16:14.676560 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.40', 'LTT': '10:16:14'}

2024-05-02 10:16:14.700690 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '508.00', 'LTT': '10:16:14'}

2024-05-02 10:16:14.938436 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '55.00', 'LTT': '10:16:15'}

2024-05-02 10:16:15.076250 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36610, 'LTP': '91.10', 'LTT': '10:16:15'}

2024-05-02 10:16:15.250642 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '111.90', 'LTT': '10:16:15'}

2024-05-02 10:16:15.399560 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '402.75', 'LTT': '10:16:15'}

2024-05-02 10:16:15.481528 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '460.15', 'LTT': '10:16:15'}

2024-05-02 10:16:15.710218 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43771, 'LTP': '509.80', 'LTT': '10:16:15'}

2024-05-02 10:16:15.875378 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36622, 'LTP': '69.35', 'LTT': '10:16:14'}

2024-05-02 10:16:16.124228 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41312, 'LTP': '55.00', 'LTT': '10:16:16'}

2024-05-02 10:16:16.260104 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 41302, 'LTP': '111.80', 'LTT': '10:16:16'}

2024-05-02 10:16:16.286845 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36752, 'LTP': '167.90', 'LTT': '10:16:16'}

2024-05-02 10:16:16.447341 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36801, 'LTP': '165.60', 'LTT': '10:16:16'}

2024-05-02 10:16:16.550323 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869576, 'LTP': '459.20', 'LTT': '10:16:16'}

2024-05-02 10:16:16.577483 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '286.65', 'LTT': '10:16:16'}

2024-05-02 10:16:16.584523 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 43797, 'LTP': '401.55', 'LTT': '10:16:16'}

2024-05-02 10:16:16.826296 - {'type': 'Ticker Data', 'exchange_segment': 8, 'security_id': 869631, 'LTP': '286.95', 'LTT': '10:16:16'}

2024-05-02 10:16:16.846860 - {'type': 'Ticker Data', 'exchange_segment': 2, 'security_id': 36610, 'LTP': '90.65', 'LTT': '10:16:16'}

