36444,BANKNIFTY-May2024-40500-CE,2024-05-22 14:30:00,40500,CE
36448,BANKNIFTY-May2024-40500-PE,2024-05-22 14:30:00,40500,PE
36449,BANKNIFTY-May2024-41000-CE,2024-05-22 14:30:00,41000,CE
36450,BANKNIFTY-May2024-41000-PE,2024-05-22 14:30:00,41000,PE
36451,BANKNIFTY-May2024-41500-CE,2024-05-22 14:30:00,41500,CE
36454,BANKNIFTY-May2024-41500-PE,2024-05-22 14:30:00,41500,PE
36466,BANKNIFTY-May2024-41600-CE,2024-05-22 14:30:00,41600,CE
36467,BANKNIFTY-May2024-41600-PE,2024-05-22 14:30:00,41600,PE
37045,BANKNIFTY-May2024-41700-CE,2024-05-22 14:30:00,41700,CE
37046,BANKNIFTY-May2024-41700-PE,2024-05-22 14:30:00,41700,PE
37107,BANKNIFTY-May2024-41800-CE,2024-05-22 14:30:00,41800,CE
37108,BANKNIFTY-May2024-41800-PE,2024-05-22 14:30:00,41800,PE
37294,BANKNIFTY-May2024-41900-CE,2024-05-22 14:30:00,41900,CE
37295,BANKNIFTY-May2024-41900-PE,2024-05-22 14:30:00,41900,PE
37654,BANKNIFTY-May2024-42000-CE,2024-05-22 14:30:00,42000,CE
37655,BANKNIFTY-May2024-42000-PE,2024-05-22 14:30:00,42000,PE
38287,BANKNIFTY-May2024-42100-CE,2024-05-22 14:30:00,42100,CE
38290,BANKNIFTY-May2024-42100-PE,2024-05-22 14:30:00,42100,PE
38394,BANKNIFTY-May2024-42200-CE,2024-05-22 14:30:00,42200,CE
38395,BANKNIFTY-May2024-42200-PE,2024-05-22 14:30:00,42200,PE
38402,BANKNIFTY-May2024-42300-CE,2024-05-22 14:30:00,42300,CE
38413,BANKNIFTY-May2024-42300-PE,2024-05-22 14:30:00,42300,PE
38414,BANKNIFTY-May2024-42400-CE,2024-05-22 14:30:00,42400,CE
38417,BANKNIFTY-May2024-42400-PE,2024-05-22 14:30:00,42400,PE
38420,BANKNIFTY-May2024-42500-CE,2024-05-22 14:30:00,42500,CE
38421,BANKNIFTY-May2024-42500-PE,2024-05-22 14:30:00,42500,PE
38422,BANKNIFTY-May2024-42600-CE,2024-05-22 14:30:00,42600,CE
38423,BANKNIFTY-May2024-42600-PE,2024-05-22 14:30:00,42600,PE
38769,BANKNIFTY-May2024-42700-CE,2024-05-22 14:30:00,42700,CE
38784,BANKNIFTY-May2024-42700-PE,2024-05-22 14:30:00,42700,PE
38785,BANKNIFTY-May2024-42800-CE,2024-05-22 14:30:00,42800,CE
38802,BANKNIFTY-May2024-42800-PE,2024-05-22 14:30:00,42800,PE
38803,BANKNIFTY-May2024-42900-CE,2024-05-22 14:30:00,42900,CE
38804,BANKNIFTY-May2024-42900-PE,2024-05-22 14:30:00,42900,PE
38805,BANKNIFTY-May2024-43000-CE,2024-05-22 14:30:00,43000,CE
38806,BANKNIFTY-May2024-43000-PE,2024-05-22 14:30:00,43000,PE
38809,BANKNIFTY-May2024-43100-CE,2024-05-22 14:30:00,43100,CE
38811,BANKNIFTY-May2024-43100-PE,2024-05-22 14:30:00,43100,PE
38812,BANKNIFTY-May2024-43200-CE,2024-05-22 14:30:00,43200,CE
38819,BANKNIFTY-May2024-43200-PE,2024-05-22 14:30:00,43200,PE
38820,BANKNIFTY-May2024-43300-CE,2024-05-22 14:30:00,43300,CE
38839,BANKNIFTY-May2024-43300-PE,2024-05-22 14:30:00,43300,PE
38840,BANKNIFTY-May2024-43400-CE,2024-05-22 14:30:00,43400,CE
38841,BANKNIFTY-May2024-43400-PE,2024-05-22 14:30:00,43400,PE
38862,BANKNIFTY-May2024-43500-CE,2024-05-22 14:30:00,43500,CE
38863,BANKNIFTY-May2024-43500-PE,2024-05-22 14:30:00,43500,PE
38990,BANKNIFTY-May2024-43600-CE,2024-05-22 14:30:00,43600,CE
38991,BANKNIFTY-May2024-43600-PE,2024-05-22 14:30:00,43600,PE
38992,BANKNIFTY-May2024-43700-CE,2024-05-22 14:30:00,43700,CE
38993,BANKNIFTY-May2024-43700-PE,2024-05-22 14:30:00,43700,PE
38994,BANKNIFTY-May2024-43800-CE,2024-05-22 14:30:00,43800,CE
38995,BANKNIFTY-May2024-43800-PE,2024-05-22 14:30:00,43800,PE
39707,BANKNIFTY-May2024-43900-CE,2024-05-22 14:30:00,43900,CE
39708,BANKNIFTY-May2024-43900-PE,2024-05-22 14:30:00,43900,PE
39709,BANKNIFTY-May2024-44000-CE,2024-05-22 14:30:00,44000,CE
39710,BANKNIFTY-May2024-44000-PE,2024-05-22 14:30:00,44000,PE
39840,BANKNIFTY-May2024-44100-CE,2024-05-22 14:30:00,44100,CE
39843,BANKNIFTY-May2024-44100-PE,2024-05-22 14:30:00,44100,PE
39844,BANKNIFTY-May2024-44200-CE,2024-05-22 14:30:00,44200,CE
39845,BANKNIFTY-May2024-44200-PE,2024-05-22 14:30:00,44200,PE
39848,BANKNIFTY-May2024-44300-CE,2024-05-22 14:30:00,44300,CE
39849,BANKNIFTY-May2024-44300-PE,2024-05-22 14:30:00,44300,PE
39850,BANKNIFTY-May2024-44400-CE,2024-05-22 14:30:00,44400,CE
39855,BANKNIFTY-May2024-44400-PE,2024-05-22 14:30:00,44400,PE
